Date,Open,High,Low,Volume,moving_average_5,moving_average_10,moving_average_30,moving_average_60,moving_average_120,moving_average_240,target
2015-03-25,-0.026837768936759626,-0.026122205399965973,-0.01804451702578451,0.8661765642067728,-0.0025171318002975007,0.0023490063119929916,0.0007872419505544493,-0.0006160115815430831,-0.0016721329215967002,-0.0005143476020269432,0
2015-03-26,-0.01660088647466719,0.0014295928095943715,-0.0007285974821404986,-0.7186983227350282,-0.007166474850397014,0.0017049091293195428,-0.00016693893650977898,-0.0009958979316468824,-0.0015169076044478735,-0.0005986004845660501,1
2015-03-27,0.015168221473171444,-0.0035778213478839666,0.008708327891784414,-0.5517529313293634,-0.005940611530121059,0.0006385922805443303,0.0008820760349258528,-0.0008900334646745392,-0.0014344368907327847,-0.0005122097082224957,0
2015-03-30,0.0050053733390694214,0.006430890330290331,-0.0036192583843130685,-0.11679616100804625,-0.007118481084335958,0.000992555912751643,0.0005955571613109865,-0.0010215476145539668,-0.0013572666736987476,-0.0005368821916615262,0
2015-03-31,-0.006440093814729661,0.0021344725286326196,0.01010109598650392,0.21904494186945092,-0.006881747589053737,-7.086418881183789e-05,4.762925389685864e-05,-0.000986902810730825,-0.001149461210508941,-0.0004883249736899077,1
2015-04-01,0.007865610805950779,-0.0014224753465428782,-0.009376195628555333,0.04483064134678852,0.0005752912570574665,-0.0009926262868352922,0.0010234806372613748,-0.00023795360017098212,-0.0010827205116498541,-0.0004369816849361224,0
2015-04-02,-0.01434744840814154,-0.010733555643108664,0.0,-0.7455602437697582,0.0011495905850033416,-0.003054956018782369,-0.00023792529258074308,-0.00036894001572910053,-0.001220173302468033,-0.00048334497379718186,1
2015-04-03,0.004325889947122661,0.0050233331322244775,0.007220247973487097,0.3650599594895652,-0.001581027997318818,-0.0037782971342177236,0.0,-8.3327877389489e-05,-0.001295579867896368,-0.0005080355299449842,1
2015-04-06,0.0050233331322244775,0.0,-0.011577553342442787,1.138591542902077,0.0008626887666592782,-0.003147581109281025,-0.0004284082319902533,0.00023806123047246647,-0.0011549349143880464,-0.0005246069305911065,0
2015-04-07,-0.01660088647466719,-0.01224358110571139,-0.012449812947425518,0.28544314620066064,-0.001582165019006385,-0.004236229634371604,-0.0010241631934500743,0.00013090952385493574,-0.001304460699410367,-0.0006173771459231053,0
2015-04-08,-0.011713164663653203,-0.016070470032608922,-0.007396483424505162,0.7073045050557373,-0.006498687034932136,-0.0029544247755575346,-0.0014546844588903315,-0.00058327432806427,-0.0013746569087969911,-0.0006068696192209336,0
2015-04-09,0.0007361060325022723,0.0007361060325022723,-0.012700955194564496,0.12992499912466848,-0.0046471184415536665,-0.001733478223899882,-0.0019588176919227217,-0.000953016368709391,-0.0013251087157164867,-0.0006535449599225048,0
2015-04-10,-0.017817843316793786,0.00367242425226379,0.003752349618550372,-0.1225072350775979,-0.007597932518546584,-0.0045647291521147175,-0.0023460702132936987,-0.0006795786873839907,-0.0013612058494599356,-0.0006648755238306642,1
2015-04-13,0.028066834933621082,0.010937039389894394,0.01928843181711617,-0.3860260976253303,-0.004851880428878909,-0.001962709167848706,-0.001559108505941041,-0.00035785857811049536,-0.0011968745254709171,-0.0005589463597928741,1
2015-04-14,0.005085372383279431,0.07203392806273037,0.013863775499784407,1.2699641209702743,0.00044205408514736295,-0.0005822840254775594,-0.0003601397381094468,-0.0003341169201636519,-0.0010778396094585298,-0.0005265132261444475,1
2015-04-15,0.07534943724178679,0.004040409537004906,0.03977797145691903,-1.0782320795456184,0.01549512072269373,0.004431375527357357,0.0015836455944339897,0.0008589323522407926,-0.0006598899084078449,-0.00029475017407149375,0
2015-04-16,-0.027940488761553344,-0.010810916104215617,-0.006287132131333091,0.7106527426327748,0.013972139435174504,0.004700446156621412,0.0011741168516678853,0.0008701094145311677,-0.0005224825503472723,-0.000346715556122826,1
2015-04-17,0.01712957265733774,0.0033909832425582822,0.024914783543287994,-0.6340198632183129,0.017862680787285888,0.005324519702695656,0.0017705471786457103,0.0007384029395232658,-0.0007353828631004243,-0.0002867454007251898,1
2015-04-20,-0.008185584586439405,0.006074942746324657,-0.004109594824919466,-0.42144476089349175,0.015060945681361881,0.005367699415004134,0.0023876617044968286,0.0007973390719877232,-0.0005288906641864464,-0.00024311526378249334,1
2015-04-21,0.018996500690655085,0.0020168074063046,0.0020569085071773965,1.2826378785169406,0.013609392813768497,0.0072541389155199075,0.002619860026125545,0.0008204762789713816,-0.0004141096414438385,-0.00021311591947287059,0
2015-04-22,-0.017627575083313345,-0.016932338162752095,-0.015878828623357214,-0.5037380848011612,-0.0009562189103713677,0.006990813345288893,0.0021621630044953172,0.0005822485652837777,-0.0007538896167793309,-0.000177631300741732,0
2015-04-23,0.0,0.03226086221822148,0.015878828623357214,0.2114281252330512,-0.0002733734298052868,0.006662717076467585,0.0022522265065013656,0.00010690677145800899,-0.0008351212130985272,-0.00019953123891736644,1
2015-04-24,0.03692933903880836,0.045256591588120856,0.038298264646150215,1.112472739337799,0.006676228898743892,0.01215841566027335,0.0028612999409441055,0.000795502484856173,-0.0008300525600078473,3.00688987836075e-05,1
2015-04-27,0.016993873014628652,-0.01850132517891211,-0.00462504953956227,-2.1636864848554906,0.0073062156965675975,0.01112496022665457,0.0035122079311480808,0.0010201661620240724,-0.0007153199919663771,4.3734966112270586e-05,0
2015-04-28,-0.007807456705477117,-0.010356079610091164,-0.011322132269779617,-0.14066245556981818,0.004975469149302659,0.00924484865931542,0.002983919604140357,0.0013270301358557892,-0.0006869579291959886,-5.466766161779848e-06,0
2015-04-29,-0.032528589801651596,-0.024367356448294412,-0.012129528765270165,0.35983926127526383,0.004817351749044017,0.0019603210387608037,0.0017814035604196985,0.0009822892862287331,-0.0006643155916553257,8.200138035811879e-06,0
2015-04-30,0.0026954194216723027,-0.009377161812596931,-0.0020359694850986204,-1.4669954763629873,0.0058565321127129685,0.00283228997751222,0.0014976718686444453,0.000981325340783014,-0.0006936697138715122,-5.74023783876559e-05,0
2015-05-04,-0.0026954194216723226,0.022622388562617647,0.0013577734604602887,1.5006281952491325,-0.00465581153619404,0.0009423168227741581,0.0008180915550060184,0.0008386834343697501,-0.0007925282933791626,-0.00012028233559065283,1
2015-05-06,0.023342173492500107,-0.001975634491789858,0.013477292943480641,-0.7754363111910605,-0.00106723596042267,0.003089946705164392,0.0017974490407254681,0.0010503148959630456,-0.000613628357305894,1.6402988624897834e-05,0
2015-05-07,-0.0059504307806308625,-0.0059504307806308625,-0.02302065099038044,-0.017076908505136466,-0.00026698705271392453,0.0023446669592540547,0.0018175044615433517,0.0008960257145782089,-0.0005328884999022687,-4.920977307087061e-05,0
2015-05-08,-0.02348313210527106,-0.014696323290196893,0.0,-0.65340543843592,-0.00320941703673605,0.0008026219412884298,0.0016282860075832596,0.001213070689397708,-0.0006839033760440541,-0.0002488198160906382,0
2015-05-11,0.004740950295530368,-0.0026954194216723226,0.003418806748785461,0.4288119357099352,-0.003219750567961377,0.0013362733330690526,0.002112815821778874,0.0009882121224906056,-0.0006611647178903904,-0.00028717674011080607,1
2015-05-12,-0.014290818235375122,0.0047122268279768875,-0.004103972928382051,-0.026227391041206898,-0.0012100841812743284,-0.0029421619351269793,0.0015758983562667655,0.0012338934424072612,-0.0006906298063622632,-0.000281786858833227,1
2015-05-13,0.013614914188014169,0.002682764855181433,0.012261734008594103,0.48114366278158827,-0.004314419527827123,-0.002682225171401046,0.0021974726352007755,0.0014083021726948774,-0.0005633034118469029,-0.00023533919053416472,1
2015-05-14,0.0020263431452324674,-0.0040268510790352685,-0.00679350438839809,-0.36087334840281504,-0.002841487602948166,-0.0015455434316668558,0.002423180627910089,0.0012540656218824697,-0.0003253506262650831,-0.00017790940079147948,0
2015-05-15,0.0,0.0033568343035510874,-0.0027303771228573796,-0.30051702944713105,0.0010834237246124504,-0.0010765712249589546,0.0017042449024844623,0.00136947039293994,-0.00037777190581862925,-0.00014508801803744334,0
2015-05-18,-0.014956091153650104,-0.018945086242449304,-0.014458083175229888,0.28674997416837433,-0.00027074590662211063,-0.0017519039586188724,0.0018621337150915803,0.0008301326935148819,-0.00048259322108207763,-0.0002354706411847665,0
2015-05-19,-0.011019395249610538,-0.003421145998471254,-0.003473431765869457,0.06173897219439794,-0.00257574872969491,-0.0018901045184164102,0.0013771261558075461,0.0007009837425156715,-0.0006573991085532181,-0.00026839461838208814,1
2015-05-20,0.005524875931969807,0.004103972928382017,0.009695366805162989,-0.07687829979732623,-0.004898635459227043,-0.004605182187250465,0.0012148859387002076,0.0004086803767700029,-0.0004598544263440237,-0.0002328496007562255,1
2015-05-21,-0.0013783599701212709,-0.007536863357702961,-0.014578529630234862,0.8252274649879612,-0.0035528870387866694,-0.003195433932235488,0.00205963868951714,0.0005485367627986694,-0.000285332457920448,-0.00017535784004081006,0
2015-05-22,-0.010398707220898622,0.00343289042932087,0.0013976242666379351,-1.171719414157532,-0.007006004341952163,-0.0029324534261324663,0.0015533628854465637,8.167122668892635e-05,-0.0006117009846874307,-0.0002713172468899959,1
2015-05-26,0.012465535376561494,-0.004120884952502724,-0.0020971695907235368,0.1761803196605713,-0.000551571994127219,-0.0004098640674905122,0.002484926445948311,0.00031495512149906874,-0.0003905191331145886,-0.00016995334547459376,0
2015-05-27,-0.02086306548043058,-0.019458570867532044,-0.021217203264386232,0.5848730522374274,-0.0012421504598997227,-0.0019149233043477202,0.002342480688156839,5.831413827943405e-05,-0.0005189852497259786,-0.00018369173836385006,0
2015-05-28,-0.012018525719242163,0.0007015082714903033,0.002855105436979715,-0.8979492597129063,-0.006929074286326708,-0.0059045828945576894,0.00081743873761629,-0.0003382693472747181,-0.0006534880154139532,-0.00032085605767665664,1
2015-05-29,-0.0007114906027640492,0.005594420185324532,0.001424501665385221,0.2847150380200045,-0.00627748451913896,-0.004901124641861553,0.0009528347552718458,0.00031494410002586715,-0.0004903964135875696,-0.0002496259053328424,1
2015-06-01,0.015537035708990315,-0.004893403682729236,-0.003565066164496146,-0.17193541373080012,0.0005595971046982757,-0.003257670529564579,-0.0007712724108033499,0.0003731386836516579,-0.00026281132342440315,-0.00018657433120588445,0
2015-06-02,-0.014114560362447333,-0.006326910384763635,0.0007140307336569734,-0.06523221090109271,-0.007440197163070445,-0.0039650846703758475,-0.0009308556597271651,9.326291989638833e-05,-0.00041479837596506894,-0.0003156093550853882,0
2015-06-03,0.006376217139276064,0.001409443503233604,0.004983990380980671,-0.4016234958186215,-0.0052271080376951485,-0.00321139622545463,-0.0013637915513044366,0.0001631891832505603,-0.0004792771190165995,-0.0003541499409016843,1
2015-06-04,-0.0035373224008510198,-0.006358198742492402,-0.02153708514438388,0.9964309924446928,0.001273975683666184,-0.0028710499046484656,-0.0014339857010174822,0.00043115754814907885,-0.0005204511083499249,-0.0003762501091432535,0
2015-06-05,-0.021490798443521936,-0.021490798443521936,-0.016093983073262954,0.2678315319916681,-0.005816856863966208,-0.006049114598085627,-0.0022347397164351737,0.0001397949676087507,-0.000702160929019149,-0.00043959546935493245,0
2015-06-08,-0.018268684908951217,-0.0036271349160030986,-0.005917177028088507,0.36419408835857175,-0.010728949207970007,-0.0050217596779610855,-0.002331269768837683,-0.00012814464052566908,-0.0007729468983862227,-0.0004480366860312231,1
2015-06-09,0.009541356788108116,-0.001454545710994324,0.012532416146807782,-1.1637297480491422,-0.00432401942099246,-0.005902659103659082,-0.001580122845515147,0.00030286087269049925,-0.0006094095361961065,-0.0004014794295722719,0
2015-06-10,0.010897310889166048,0.02444406393569308,0.01092907053219023,2.520539386831959,-0.003907668334496347,-0.004575358281916374,-0.0031217745999935313,-0.00017471623216473077,-0.0005042154865797508,-0.00039888916774550123,1
2015-06-11,0.015059445590231374,0.008486613877318725,0.012959144642505116,-2.404080162192732,-0.0004351294578771586,0.00042983022368199515,-0.002762623485067413,0.0003377571790950783,-0.00026393503832175357,-0.00028069325915063107,0
2015-06-12,0.0014224753465430005,-0.007067167223092443,-0.020231903971585002,0.6109562073988238,0.004053863956211593,-0.0009315324381114966,-0.0024697924773055034,0.00023286953589539018,-0.0003226819000520837,-0.0003000436324487146,0
2015-06-15,-0.02737923182594022,-0.028049303809899555,-0.007326040092072898,-0.17344778299168617,0.0036056864621559965,-0.0035909260074771516,-0.0026149250671570227,-0.00043085128728322504,-0.00036974543741607113,-0.00031114947954503084,0
2015-06-16,-0.013975953855973715,-0.012477226090094048,-0.023057920016852394,0.05510779316047189,-0.0023061411200703814,-0.0033150794268790025,-0.0029935625998774398,-0.0007573507070379097,-0.00047558796191029705,-0.00039389436703217423,0
2015-06-17,-0.011922644956906146,-0.010393560527263195,0.002254792387089083,-0.9154470253080476,-0.006514681021193642,-0.005210983782734172,-0.0033989091038621726,-0.0012946495466287468,-0.0007108677879702241,-0.0005291092899444237,1
2015-06-18,0.00523365680610955,0.0022363035782805166,-0.006779686985378804,0.5586892914199677,-0.009778958464906768,-0.005092401518489897,-0.004182982088027073,-0.0011911575487881265,-0.0006525630969057058,-0.00047423158829945676,0
2015-06-19,-0.008236662065879126,-0.009726975307438124,-0.007587289812159481,0.5895649404439126,-0.012248363853383992,-0.004019444882378475,-0.004412220540113955,-0.0012861738107442296,-0.0007824611448389549,-0.0005489556876840714,0
2015-06-22,-0.014388737452099556,-0.0022581868835919784,-0.0015243905390963889,-0.5850037243545949,-0.010597904997785791,-0.0033741688287647884,-0.0037704769542414637,-0.0010535558481106634,-0.0008360859889186736,-0.0005713442062551924,1
2015-06-23,0.01589136733663466,0.028966005798527816,0.01589136733663466,-0.16003266215287965,-0.005265941605287051,-0.0037542831832025956,-0.003310869762051121,-0.0005740696422102694,-0.0007837291173486538,-0.0005578585006824757,1
2015-06-24,0.018594808734534687,-0.0014652017273279918,0.01416348685986445,0.011581123230365645,0.0034635980714267877,-0.0016238562765230303,-0.00270411474610365,-0.0005392225947694305,-0.0007135507115396141,-0.0004448527707421895,1
2015-06-25,0.002208318895228497,0.004389180418763187,0.0007399186427105144,0.14046473578192925,0.0030021037257644124,-0.003478006983984651,-0.0030211144001299666,-0.0003752829325494693,-0.0006963500915771075,-0.00042846145677220566,0
2015-06-26,0.0007350239213683767,0.005822432751433229,0.005899722127188322,-0.2074198864966841,0.004635522319375027,-0.0038621557217063075,-0.0032453615083008315,-0.00036368969457934336,-0.0006732058433406725,-0.0004369432845242011,1
2015-06-29,-0.007374664691267182,-0.010211613170196452,-0.011834457647002796,0.7916483653331051,0.008467702679052067,-0.001042364773107893,-0.0026566161738258947,-0.000434254468201937,-0.0003367729502711681,-0.00036795474295198697,0
2015-06-30,0.0022181155120213586,0.0014652017273279626,0.00297177038915748,1.4549045268726635,0.005752652489449841,0.0002979293929381556,-0.0023753835174898266,-0.000211327135190511,-0.0002895972549872326,-0.00039853979975036034,1
